Id-Player,Goals,Minutes,Altersklasse,Liga,Position,Vereinsname,Sex
861397,1,360,Jun.B,Juniorinnen B,"Innenverteidigung rechts, Mittelfeld, Verteidigung mitte",FC Adliswil (11001),W
861309,1,450,Jun.D,Juniorinnen C,"Verteidigung links, Verteidigung mitte",FC Rafzerfeld (11100),W
860997,1,221,Jun.A,4. Liga,"Sturmspitze, Sturmspitze rechts",FC Einsiedeln (11712),M
860836,1,379,Jun.A,"3. Liga, 5. Liga","Innenverteidigung links, Innenverteidigung rechts, Verteidigung rechts, Verteidigung rechtsaussen",FC Wädenswil (11051),M
277274,1,197,Jun.A,3. Liga,"Mittelfeld linksinnen, Mittelfeld rechtsinnen, Sturmspitze rechts",FC Pfäffikon (11037),M
386012,1,458,Jun.B,Junioren B Promotion,"Innenverteidigung links, Mittelfeld defensiv, Mittelfeld linksinnen",FC Horgen (11024),M
386007,1,720,Jun.C,Juniorinnen C,"Flügel rechts, Innenverteidigung links, Mittelfeld linksinnen, Mittelfeld rechtsaussen, Verteidigung rechtsaussen",FC Unterstrass (11492),W
387596,1,460,Jun.C,Junioren B 1. Stärkeklasse,"Mittelfeld linksaussen, Mittelfeld linksinnen, Verteidigung links",FC Brüttisellen-Dietlikon (11005),M
981241,1,630,Jun.D,Juniorinnen C,"Mittelfeld defensiv rechts, Mittelfeld links, Mittelfeld linksinnen, Verteidigung links, Verteidigung vorne",FC Rafzerfeld (11100),W
387063,1,279,Jun.B,4. Liga,"Flügel links, Mittelsturm, Sturmspitze links",FC Rafzerfeld (11100),M
862494,1,349,50+,Senioren 40+ (7/7),"Mittelfeld, Mittelfeld linksaussen, Mittelfeld rechtsaussen",FC Feusisberg-Schindellegi (11749),M
952716,1,450,Aktiv,4. Liga,"Verteidigung linksaussen, Verteidigung rechtsaussen",FC Wollishofen (11497),M
389620,1,343,40+,Senioren 30+,"Flügel links, Mittelfeld linksaussen, Mittelfeld rechtsinnen",FC Hard Zürich (11506),M
997404,1,962,Jun.C,"Junioren B 2. Stärkeklasse, Junioren C Promotion","Ersatz (S), Flügel links, Innenverteidigung links, Mittelfeld, Mittelfeld linksinnen, Mittelfeld rechtsinnen, Sturmspitze links, Verteidigung vorne",FC Affoltern a/A (11002),M
389177,1,467,Jun.C,"Junioren B 1. Stärkeklasse, Junioren C 1. Stärkeklasse","Mittelfeld links, Verteidigung linksaussen, Verteidigung rechtsaussen, hängende Spitze links",FC Adliswil (11001),M
277354,1,467,Jun.A,Frauen 4. Liga,"Mittelfeld defensiv, Mittelfeld defensiv links, Mittelfeld defensiv rechts, Mittelfeld rechts, Mittelfeld rechtsaussen, Sturmspitze links",FC Rafzerfeld (11100),W
859098,1,429,40+,"Senioren 30+, Senioren 40+ Promotion","Mittelfeld linksaussen, Mittelfeld rechts, Mittelfeld rechtsaussen, Mittelsturm, hängende Spitze",FC Einsiedeln (11712),M
1052097,1,275,Jun.A,5. Liga,"Mittelfeld, Mittelsturm, Sturmspitze",Cholfirst United (11122),M
860437,1,53,Aktiv,3. Liga,Mittelfeld,FC Diessenhofen (11809),M
1050786,1,382,Jun.B,Junioren B 1. Stärkeklasse,"Sturmspitze, Tor, Verteidigung linksaussen, Verteidigung rechtsaussen",FC Volketswil (11075),M
860277,1,462,Aktiv,2. Liga,Innenverteidigung rechts,FC Wollishofen (11497),M
1051346,1,642,Aktiv,5. Liga,Innenverteidigung links,FC Wiesendangen (11265),M
859978,1,353,40+,Senioren 40+,"Innenverteidigung rechts, Mittelfeld defensiv rechts",FC Galatasaray (11518),M
1049094,1,446,30+,"3. Liga, Senioren 30+ Promotion","Ersatz (S), Mittelfeld linksaussen, Mittelfeld rechtsaussen, Mittelfeld rechtsinnen, Mittelsturm",FC Stäfa 1895 (11047),M
859731,1,630,Aktiv,"3. Liga, 5. Liga","Ersatz (S), Tor",FC Pfäffikon (11037),M
1052388,1,584,Jun.C,Juniorinnen C,"Flügel links, Flügel rechts, Mittelfeld linksaussen, Mittelfeld rechts, Mittelfeld rechtsaussen, Mittelfeld rechtsinnen, Verteidigung rechtsaussen",FC Volketswil (11075),W
388383,1,886,Aktiv,4. Liga,"Innenverteidigung links, Mittelfeld links, Mittelfeld linksaussen, Sturmspitze",FC Affoltern a/A (11002),M
997474,1,90,Jun.C,Junioren C 1. Stärkeklasse,Mittelfeld,FC Zürich-Affoltern (11467),M
390528,1,280,50+,Senioren 50+/7,"Mittelfeld rechts, Verteidigung links, Verteidigung rechtsaussen",FC Horgen (11024),M
853920,1,331,Jun.B,Junioren B 2. Stärkeklasse,"Mittelfeld rechtsaussen, Sturmspitze links, Sturmspitze rechts",FC Thayngen (11108),M
855584,1,409,30+,Senioren 30+,"Mittelfeld, Verteidigung links, Verteidigung rechts, Verteidigung rechtsaussen",FC Bauma (11003),M
952206,1,721,Jun.B,Junioren B Promotion,"Flügel links, Mittelfeld linksinnen",FC Altstetten (11469),M
855203,1,560,30+,Senioren 30+,"Mittelfeld defensiv, Mittelfeld rechtsinnen",FC Bauma (11003),M
856874,1,210,30+,Senioren 30+,hängende Spitze,FC Phönix Seen (11258),M
995628,1,334,Aktiv,"4. Liga, 5. Liga","Mittelfeld, Mittelfeld rechtsinnen",FC Fällanden (11017),M
329810,1,385,30+,4. Liga,"Mittelsturm, Sturmspitze, Sturmspitze rechts",FC Galatasaray (11518),M
855849,1,90,Jun.C,Junioren C 2. Stärkeklasse,Mittelfeld linksaussen,FC Bassersdorf (11070),M
858195,1,810,Jun.C,Junioren C 2. Stärkeklasse,"Innenverteidigung links, Innenverteidigung rechts, Mittelfeld rechtsinnen, Tor, Verteidigung rechtsaussen",FC Uitikon (11059),M
857779,1,85,30+,Senioren 30+ Promotion,"Mittelfeld, Mittelfeld linksinnen",Grasshopper Club Zürich (11476),M
857489,1,765,30+,3. Liga,Verteidigung linksaussen,FC Oberwinterthur (11257),M
387754,1,256,Jun.C,Junioren C 2. Stärkeklasse,"Innenverteidigung links, Innenverteidigung rechts, Sturmspitze, Sturmspitze links, Verteidigung linksaussen",FC Wülflingen (11264),M
389663,1,748,Jun.B,Juniorinnen B,"Innenverteidigung rechts, Tor, Verteidigung rechtsaussen",FC Wallisellen (11053),W
389659,1,377,Aktiv,4. Liga,"Mittelfeld defensiv, Mittelfeld rechtsaussen, Mittelfeld rechtsinnen, Sturmspitze rechts, hängende Spitze",SV Seebach ZH (11488),M
1052807,1,630,Jun.B,Junioren B 1. Stärkeklasse,"Flügel rechts, Mittelfeld defensiv links, Mittelfeld defensiv rechts, Mittelfeld links, Mittelfeld linksaussen, Verteidigung linksaussen, Verteidigung rechtsaussen",FC Wiedikon ZH (11494),M
850764,1,478,Jun.B,U-20 (Frauen),"Flügel links, Mittelfeld, Sturmspitze rechts",GC Frauenfussball (11705),W
995675,1,523,40+,"Senioren 30+, Senioren 40+ Promotion","Mittelfeld, Mittelfeld linksinnen, Mittelfeld rechtsaussen, Mittelfeld rechtsinnen, hängende Spitze",FC Einsiedeln (11712),M
331721,1,647,Aktiv,3. Liga,"Innenverteidigung links, Innenverteidigung rechts",FC Räterschen (11039),M
852567,1,761,Jun.B,Junioren B 1. Stärkeklasse,"Flügel rechts, Mittelfeld defensiv, Mittelfeld linksaussen, Mittelfeld linksinnen, hängende Spitze",FC Greifensee (11056),M
852440,1,437,40+,"Senioren 30+ Promotion, Senioren 40+","Ersatz (S), Mittelfeld linksinnen, Mittelfeld rechtsaussen, Mittelfeld rechtsinnen",FC Regensdorf (11040),M
852130,1,420,40+,Senioren 40+,"Mittelfeld defensiv, Mittelfeld defensiv links, Mittelfeld defensiv rechts, Mittelfeld linksinnen, Mittelfeld rechtsinnen",FC Zürich (11499),M
851558,1,527,Jun.B,Junioren B 1. Stärkeklasse,"Flügel links, Mittelfeld linksaussen, Sturmspitze links",FC Engstringen (11015),M
331383,1,508,Aktiv,4. Liga,"Mittelfeld links, Mittelfeld linksinnen, Mittelfeld rechtsinnen, Sturmspitze rechts, hängende Spitze",FC Knonau-Mettmenstetten (11083),M
1052936,1,226,Jun.B,Junioren B 2. Stärkeklasse,"Mittelfeld, Mittelfeld linksinnen, Mittelfeld rechtsinnen",FC Bassersdorf (11070),M
331375,1,191,40+,Senioren 40+ (7/7),"Mittelfeld, Tor, Verteidigung mitte",FC Kempttal (11026),M
331359,1,593,Jun.B,Junioren B 1. Stärkeklasse,Mittelfeld linksinnen,FC Gossau (11076),M
1051627,1,251,30+,"5. Liga, Senioren 30+","Ersatz (S), Mittelfeld linksaussen, Mittelfeld rechtsaussen, Tor",NK Hajduk ZH (11533),M
317568,1,900,Jun.B,Juniorinnen B,Tor,FC Regensdorf (11040),W
1051736,1,462,Jun.C,Junioren C 1. Stärkeklasse,"Mittelfeld links, Mittelfeld linksaussen, Verteidigung linksaussen, Verteidigung rechtsaussen, hängende Spitze links",FC Küsnacht (11030),M
981278,1,330,Jun.A,Junioren A,"Mittelfeld rechtsaussen, Sturmspitze rechts",FC Oetwil-Geroldswil (11079),M
59503,1,204,30+,Senioren 30+,"Mittelfeld linksinnen, Mittelfeld rechtsinnen",FC Newborn (11117),M
848446,1,79,Jun.B,Junioren B 1. Stärkeklasse,Mittelfeld rechtsinnen,US Avellino Zurigo (11522),W
850272,1,74,Aktiv,Frauen 3. Liga,Sturmspitze,FC Thayngen (11108),W
275804,1,84,Aktiv,5. Liga,"Mittelfeld linksaussen, Sturmspitze",FC Rämibühl Zürich (11553),M
948067,1,270,Jun.B,Juniorinnen B,Mittelfeld linksinnen,FC Richterswil (11041),W
849981,1,349,Jun.B,Junioren B Promotion,"Ersatz (S), Innenverteidigung links, Innenverteidigung rechts, Verteidigung rechtsaussen",FC Blue Stars ZH (11472),M
947910,1,960,30+,"Frauen 2. Liga, Frauen 3. Liga","Ersatz (S), Libero, Mittelfeld, Mittelfeld defensiv, Mittelfeld defensiv rechts, Mittelfeld links, Mittelfeld linksinnen, Mittelfeld rechtsaussen",FC Küsnacht (11030),W
851415,1,67,Jun.C,Junioren C 2. Stärkeklasse,Ersatz (S),FC Herrliberg (11057),M
851326,1,720,Jun.B,Junioren B 1. Stärkeklasse,"Innenverteidigung links, Verteidigung mitte",SC Zollikon (11066),M
851323,1,322,30+,Senioren 30+,"Ersatz (S), Mittelfeld rechtsaussen, Mittelfeld rechtsinnen",FC Stammheim (11269),M
850945,1,438,Jun.C,Junioren C Promotion,"Ersatz (S), Innenverteidigung links, Innenverteidigung rechts",FC Volketswil (11075),M
276404,1,630,Jun.B,Junioren B 2. Stärkeklasse,"Innenverteidigung links, Verteidigung linksaussen, Verteidigung mitte, Verteidigung rechts",FC Feusisberg-Schindellegi (11749),M
392158,1,263,Aktiv,5. Liga,"Flügel rechts, Mittelfeld linksaussen, Mittelfeld rechtsaussen",FC Engstringen (11015),M
391352,1,262,Jun.B,Junioren B 1. Stärkeklasse,"Ersatz (S), Mittelfeld defensiv links, Sturmspitze",FC Blue Stars ZH (11472),M
1053483,1,140,50+,Senioren 50+/7,Verteidigung links,FC Wollerau (11765),M
1053524,1,1011,Jun.B,"4. Liga, Junioren B 1. Stärkeklasse, Youth League A","Ersatz (S), Verteidigung linksaussen, Verteidigung rechtsaussen",FC Wallisellen (11053),M
391196,1,158,Jun.D,Juniorinnen C,"Hängende Spitze rechts, Mittelfeld rechtsaussen, Sturmspitze rechts",SC Veltheim (11262),W
947879,1,648,Jun.B,"Junioren B 1. Stärkeklasse, Junioren B 2. Stärkeklasse","Innenverteidigung links, Innenverteidigung rechts",FC Witikon (11496),M
846217,1,338,Jun.B,Junioren B 1. Stärkeklasse,"Flügel rechts, Mittelfeld rechtsinnen, Sturmspitze rechts",FC Phönix Seen (11258),M
845992,1,96,50+,Senioren 50+/7,"Flügel links, Mittelfeld links, Mittelfeld rechtsaussen",FC Wädenswil (11051),M
996060,1,308,30+,Senioren 30+,"Flügel links, Mittelfeld linksaussen, Verteidigung links, Verteidigung linksaussen",FC Greifensee (11056),M
848232,1,368,Jun.C,Junioren C 1. Stärkeklasse,"Mittelfeld, Mittelfeld defensiv",FC Herrliberg (11057),M
847535,1,177,Jun.A,"3. Liga, 4. Liga, 5. Liga","Mittelsturm, Sturmspitze rechts",FC Wetzikon (11055),M
849253,1,184,50+,"Senioren 40+ Promotion, Senioren 50+/7","Innenverteidigung links, Mittelfeld rechts, Verteidigung links, Verteidigung rechts",FC Fällanden (11017),M
996499,1,337,Jun.A,4. Liga,"Ersatz (S), Flügel rechts",FC Stein am Rhein (11107),M
1053717,1,126,30+,Senioren 30+,"Mittelfeld rechts, Sturmspitze rechts",FC Mönchaltorf (11035),M
848801,1,595,Jun.C,Junioren C 1. Stärkeklasse,"Innenverteidigung links, Innenverteidigung rechts",FC Kilchberg-Rüschlikon (11027),M
1053976,1,296,Jun.C,Youth League C,"Flügel links, Flügel rechts",FR Black (11538),M
277521,1,30,Aktiv,2. Liga,Sturmspitze rechts,FC Embrach (11266),M
996679,1,586,Jun.B,Junioren B 1. Stärkeklasse,Verteidigung linksaussen,SV Seebach ZH (11488),M
949203,1,67,Aktiv,Frauen 3. Liga,Ersatz (S),FC Wiedikon ZH (11494),W
392213,1,640,Aktiv,3. Liga,"Innenverteidigung links, Innenverteidigung rechts, Verteidigung rechtsaussen",FC Neumünster (11481),M
394460,1,405,Jun.A,3. Liga,"Mittelsturm, Sturmspitze links, Sturmspitze rechts",FC Regensdorf (11040),M
275604,1,630,Jun.C,Juniorinnen C,"Mittelfeld, Mittelfeld rechts, Mittelfeld rechtsaussen, Mittelfeld rechtsinnen, Tor",FC Birmensdorf (11004),W
843616,1,250,Jun.C,Junioren C 2. Stärkeklasse,"Mittelfeld links, Mittelfeld linksaussen, Mittelfeld rechts, Verteidigung vorne",FC Rafzerfeld (11100),M
949181,1,450,Jun.C,Junioren C 2. Stärkeklasse,"Innenverteidigung links, Mittelfeld, Mittelfeld defensiv links, Tor, Verteidigung linksaussen",FC Hakoah ZH (11477),M
843382,1,375,Aktiv,5. Liga,"Innenverteidigung rechts, Verteidigung rechtsaussen",FC Pfäffikon (11037),M
994702,1,543,Jun.C,Junioren C 1. Stärkeklasse,"Innenverteidigung links, Innenverteidigung rechts, Verteidigung links",FC Altstetten (11469),M
274938,1,705,Jun.C,Juniorinnen B,"Innenverteidigung rechts, Verteidigung linksaussen, Verteidigung rechtsaussen",FC Embrach (11266),W
847173,1,360,30+,Senioren 30+,"Flügel links, Flügel rechts, Verteidigung linksaussen",FC Birmensdorf (11004),M
847159,1,254,Aktiv,5. Liga,Ersatz (S),FC Engstringen (11015),M
275451,1,990,Aktiv,2. Liga,"Innenverteidigung links, Innenverteidigung rechts, Verteidigung linksaussen, Verteidigung mitte, Verteidigung rechtsaussen, Verteidigung vorne",FC Wiedikon ZH (11494),M
846866,1,515,Aktiv,Frauen 4. Liga,"Flügel rechts, Innenverteidigung links, Mittelfeld rechtsaussen, Verteidigung rechtsaussen",FC Glattfelden (11022),W
275531,1,210,Aktiv,3. Liga,"Mittelfeld rechtsaussen, Mittelsturm, Sturmspitze, Sturmspitze links",BC Albisrieden (11542),M
972955,1,576,Jun.C,Junioren C 1. Stärkeklasse,"Flügel rechts, Verteidigung linksaussen, Verteidigung rechtsaussen",FC Zürich-Affoltern (11467),M
394013,1,229,Jun.A,"3. Liga, 5. Liga","Ersatz (S), Mittelsturm, Sturmspitze",FC Schlieren (11045),M
1056343,1,215,Jun.B,Junioren B 1. Stärkeklasse,"Mittelfeld, Sturmspitze rechts",FC Egg (11012),M
393597,1,225,40+,Senioren 40+ (7/7),"Innenverteidigung rechts, Verteidigung mitte, Verteidigung rechtsaussen",FC Richterswil (11041),M
1056571,1,651,Jun.B,Junioren B 1. Stärkeklasse,"Innenverteidigung links, Innenverteidigung rechts",FC Egg (11012),M
948848,1,426,Jun.A,3. Liga,"Mittelfeld, Mittelfeld defensiv, Mittelfeld linksinnen, Mittelsturm, hängende Spitze",FC Wetzikon (11055),M
1056640,1,531,Jun.B,Juniorinnen B,"Mittelfeld defensiv, Mittelfeld defensiv links, Mittelfeld defensiv rechts",BC Albisrieden (11542),W
396546,1,678,Jun.C,Junioren B 1. Stärkeklasse,"Innenverteidigung rechts, Mittelfeld defensiv, Mittelfeld rechtsinnen, Sturmspitze",SV Seebach ZH (11488),M
399068,1,810,Jun.C,Juniorinnen C,"Innenverteidigung links, Innenverteidigung rechts, Mittelfeld defensiv, Mittelfeld linksaussen, Verteidigung rechts",FC Oberglatt (11036),W
842748,1,869,Aktiv,"2. Liga, 3. Liga","Flügel rechts, Mittelfeld defensiv links, Mittelfeld rechtsinnen, Verteidigung links, Verteidigung rechts, Verteidigung rechtsaussen",FC Bassersdorf (11070),M
951509,1,370,40+,Senioren 30+,"Innenverteidigung rechts, Mittelfeld linksinnen, Tor",NK Dinamo Schaffhausen (11116),M
842423,1,125,Jun.B,Junioren B Promotion,Flügel links,FC Stäfa 1895 (11047),M
842180,1,674,Aktiv,"4. Liga, 5. Liga","Ersatz (S), Mittelfeld defensiv, Mittelfeld linksinnen, Mittelfeld rechtsinnen",FC Büsingen (11902),M
842136,1,353,30+,Senioren 30+ Meister,"Flügel rechts, Mittelfeld rechts, Mittelfeld rechtsaussen, Sturmspitze, Verteidigung rechtsaussen",FC Oetwil-Geroldswil (11079),M
844709,1,945,Jun.B,"Frauen 4. Liga, Juniorinnen B","Mittelfeld, Mittelfeld defensiv",FC Horgen (11024),W
994788,1,149,50+,Senioren 50+/7,"Mittelfeld, Mittelfeld rechts",FC Wald (11052),M
396134,1,210,40+,Senioren 40+,"Mittelfeld defensiv, Mittelfeld linksinnen",FC Wülflingen (11264),M
950233,1,727,Aktiv,3. Liga,"Innenverteidigung links, Innenverteidigung rechts, Verteidigung linksaussen, Verteidigung rechtsaussen",FC Glattfelden (11022),M
395179,1,153,Aktiv,Frauen 4. Liga,"Mittelsturm, Sturmspitze rechts",FC Buchs-Dällikon (11473),W
395067,1,70,50+,Senioren 40+,Sturmspitze,FC Räterschen (11039),M
394744,1,159,30+,Senioren 30+ Promotion,"Mittelfeld, hängende Spitze",FC Affoltern a/A (11002),M
1056662,1,94,Aktiv,4. Liga,Mittelfeld,FC Küsnacht (11030),M
399889,1,356,Aktiv,4. Liga,"Flügel rechts, Mittelfeld rechtsaussen, Verteidigung linksaussen",FC Russikon (11074),M
841618,1,245,50+,Senioren 50+/7,"Mittelfeld rechtsaussen, Mittelfeld rechtsinnen, Sturmspitze, Verteidigung rechtsaussen",FC Niederweningen (11068),M
1058309,1,519,30+,Senioren 30+ Promotion,"Mittelfeld rechtsaussen, Verteidigung rechtsaussen",NK Croatia ZH (11524),M
841393,1,121,Jun.C,Junioren C 1. Stärkeklasse,"Ersatz (S), Sturmspitze",FC Phönix Seen (11258),M
841187,1,559,50+,"Senioren 40+ Promotion, Senioren 50+/7","Ersatz (S), Mittelsturm, Sturmspitze, Sturmspitze links, Sturmspitze rechts, Verteidigung rechtsaussen",FC Brüttisellen-Dietlikon (11005),M
1058655,1,582,Aktiv,Frauen 1. Liga,"Flügel links, Mittelfeld linksinnen, Mittelsturm, Sturmspitze rechts, hängende Spitze",FC Blue Stars ZH Frauen 1968 (11562),W
1058983,1,273,Aktiv,4. Liga,"Verteidigung mitte, Verteidigung rechtsaussen",FC Richterswil (11041),M
843381,1,708,Jun.A,"4. Liga, 5. Liga","Ersatz (S), Flügel links, Flügel rechts, Mittelfeld rechtsaussen, Verteidigung linksaussen, Verteidigung rechtsaussen",FC Wetzikon (11055),M
1057064,1,180,30+,Senioren 30+ Promotion,"Mittelfeld linksinnen, Mittelfeld rechtsinnen",FC Neftenbach (11062),M
843057,1,755,Aktiv,4. Liga,"Innenverteidigung links, Innenverteidigung rechts",Centro Lusitano Zurich (11523),M
1056119,1,390,40+,5. Liga,"Mittelfeld defensiv, Mittelfeld defensiv links, Mittelfeld linksinnen",SC Wipkingen ZH (11495),M
397266,1,300,30+,Senioren 30+ Promotion,"Mittelfeld linksinnen, Mittelfeld rechtsinnen",FC Schlieren (11045),M
950149,1,503,Jun.A,3. Liga,"Flügel links, Innenverteidigung links, Verteidigung linksaussen",FC Töss (11260),M
397101,1,441,Jun.B,4. Liga,"Mittelfeld linksaussen, Mittelfeld rechtsaussen, Sturmspitze links, Sturmspitze rechts",FC Zürich-Affoltern (11467),M
333066,1,505,Jun.B,Junioren B 1. Stärkeklasse,"Mittelfeld linksaussen, Mittelfeld linksinnen, Mittelfeld rechtsaussen, Mittelfeld rechtsinnen",US Avellino Zurigo (11522),M
335103,1,212,Jun.A,3. Liga,"Mittelfeld rechtsinnen, Verteidigung mitte",FC Oberrieden (11078),M
55403,1,773,Jun.B,Junioren B Promotion,Mittelfeld rechtsinnen,FC Kilchberg-Rüschlikon (11027),M
334685,1,465,Jun.C,Junioren C 2. Stärkeklasse,"Mittelfeld, Mittelfeld rechtsaussen, Verteidigung linksaussen, Verteidigung rechtsaussen",FC Stammheim (11269),M
995022,1,350,40+,Senioren 40+ Meister,"Mittelfeld, Mittelfeld defensiv rechts, Mittelfeld linksinnen",FC Wald (11052),M
972819,1,661,30+,"4. Liga, Senioren 30+ Promotion","Flügel rechts, Mittelfeld defensiv, Mittelfeld defensiv rechts, Sturmspitze, Verteidigung linksaussen, Verteidigung rechtsaussen",SC Veltheim (11262),M
839630,1,600,Jun.A,5. Liga,"Mittelfeld, Mittelfeld linksaussen, Mittelfeld rechtsinnen",FC Herrliberg (11057),M
309985,1,980,Aktiv,3. Liga,Innenverteidigung links,FC Unterstrass (11492),M
840549,1,458,Jun.B,Junioren B 1. Stärkeklasse,"Flügel links, Mittelfeld linksaussen, Mittelfeld rechtsaussen",FC Küsnacht (11030),M
840425,1,696,Aktiv,4. Liga,"Verteidigung rechts, Verteidigung rechtsaussen",FC Industrie Turicum (11552),M
276677,1,753,Jun.B,"5. Liga, Junioren B 2. Stärkeklasse","Ersatz (S), Mittelfeld rechtsinnen",FC Neunkirch (11109),M
306074,1,516,Jun.B,4. Liga,"Flügel rechts, Mittelfeld links, Sturmspitze links",SC Wipkingen ZH (11495),M
948273,1,225,Jun.B,Junioren B 1. Stärkeklasse,"Mittelfeld rechts, Mittelfeld rechtsinnen, Verteidigung rechtsaussen",SV Seebach ZH (11488),M
842093,1,246,Aktiv,5. Liga,"?, Innenverteidigung rechts, Mittelfeld linksinnen",FC Herrliberg (11057),M
841712,1,720,Jun.C,Junioren C Promotion,"Innenverteidigung rechts, Libero, Mittelfeld rechts, Mittelfeld rechtsinnen",FC Männedorf (11033),M
332079,1,512,30+,Senioren 30+,"Sturmspitze links, Sturmspitze rechts",FC Greifensee (11056),M
397756,1,511,30+,Senioren 30+ Promotion,"Flügel links, Flügel rechts, Verteidigung linksaussen, Verteidigung rechtsaussen",FC Niederweningen (11068),M
838751,1,610,Jun.B,Juniorinnen B,"Innenverteidigung links, Innenverteidigung rechts, Mittelfeld linksinnen",FC Phönix Seen (11258),W
274762,1,224,40+,Senioren 40+ (7/7),"Mittelfeld, Sturmspitze",FC Feusisberg-Schindellegi (11749),M
980408,1,630,Jun.C,Junioren C 1. Stärkeklasse,"Sturmspitze links, Tor",FC Buchs-Dällikon (11473),M
838533,1,573,Aktiv,5. Liga,"Ersatz (S), Flügel links, Flügel rechts, Mittelfeld rechtsinnen",FC Stammheim (11269),M
332026,1,237,Jun.C,Junioren C 2. Stärkeklasse,"Mittelfeld defensiv links, Mittelfeld linksaussen, Sturmspitze rechts",FC Wollerau (11765),M
839780,1,303,30+,Frauen 3. Liga,"Flügel links, Mittelfeld linksaussen, Mittelfeld rechtsaussen, Verteidigung linksaussen, Verteidigung rechtsaussen",FC Neftenbach (11062),W
839770,1,80,40+,Senioren 30+,Tor,FC Meilen (11034),M
272401,1,585,Jun.C,Junioren C 2. Stärkeklasse,"Innenverteidigung links, Mittelfeld, Mittelfeld defensiv, Mittelfeld defensiv rechts",FC Zürich-Affoltern (11467),M
998938,1,450,Aktiv,Frauen 4. Liga,Mittelfeld rechtsinnen,FC Buchs-Dällikon (11473),W
970109,1,923,Aktiv,"3. Liga, 4. Liga","Innenverteidigung links, Innenverteidigung rechts, Mittelfeld rechtsinnen, Verteidigung rechtsaussen",FC Wetzikon (11055),M
