Id-Player,Liga,Vereinsname
1249149,5. Liga,FC Zürich-Affoltern (11467)
1249153,Junioren B Promotion,FC Richterswil (11041)
1249169,Junioren C 1. Stärkeklasse,FC Räterschen (11039)
1249276,5. Liga,FC Wiesendangen (11265)
1249314,"Junioren B 1. Stärkeklasse, Junioren C 1. Stärkeklasse",Centro Lusitano Zurich (11523)
1247424,"Frauen 4. Liga, Juniorinnen B",FC Adliswil (11001)
1247569,Junioren B 1. Stärkeklasse,FC Egg (11012)
1247591,Senioren 40+ (7/7),FC Feusisberg-Schindellegi (11749)
1247751,Junioren C 1. Stärkeklasse,FC Glattal Dübendorf (11086)
1247807,Senioren 50+/7,FC Horgen (11024)
1248330,Junioren C 2. Stärkeklasse,FC Wülflingen (11264)
1249959,Senioren 30+,FC Mönchaltorf (11035)
1250024,4. Liga,FC Brüttisellen-Dietlikon (11005)
1250122,"2. Liga, 4. Liga",FC Einsiedeln (11712)
1250142,U-16 (Frauen),FC Schlieren (11045)
1248514,Juniorinnen C,FC Männedorf (11033)
1248615,5. Liga,FC Kempttal (11026)
1248692,Junioren C 1. Stärkeklasse,Sporting Club Schaffhausen (11114)
1248772,Senioren 30+ Promotion,FC Rüti (11044)
162675,5. Liga,FC Russikon (11074)
162686,5. Liga,CCD Lautaro-Chile (11525)
162801,5. Liga,SC Hegi Winterthur (11267)
162889,Juniorinnen B,FC Witikon (11496)
160513,Youth League C,FC Glattbrugg (11021)
160539,Junioren C 1. Stärkeklasse,FC Räterschen (11039)
160552,Junioren B 1. Stärkeklasse,SC Veltheim (11262)
160708,5. Liga,FC Stammheim (11269)
159755,"Junioren A Promotion, Junioren B 1. Stärkeklasse",FC Adliswil (11001)
159768,Frauen 4. Liga,SC Wipkingen ZH (11495)
159839,Juniorinnen C,FC Buchs-Dällikon (11473)
1250638,4. Liga,FC Oberglatt (11036)
1250668,Senioren 30+ Promotion,FC Kilchberg-Rüschlikon (11027)
1250689,2. Liga,SV Rümlang (11043)
1250931,5. Liga,FC Witikon (11496)
1251173,3. Liga,FC Oberrieden (11078)
1251280,Senioren 40+,SC Hegi Winterthur (11267)
1251349,Senioren 40+,FC Galatasaray (11518)
1251560,Juniorinnen C,FC Oetwil-Geroldswil (11079)
1249476,5. Liga,FC Uitikon (11059)
1249513,Frauen 2. Liga,FC Niederweningen (11068)
1249633,4. Liga,FC Pfäffikon (11037)
1249648,"3. Liga, Junioren B 1. Stärkeklasse",FC Oberrieden (11078)
1249756,Senioren 30+ Promotion,FC Unterstrass (11492)
1252767,Senioren 30+,FC Oberwinterthur (11257)
1252846,Senioren 40+,FC Ellikon Marthalen (11014)
1252929,2. Liga,FC Wiesendangen (11265)
1250198,Junioren A Promotion,FC Hinwil (11023)
1250278,Junioren C 1. Stärkeklasse,FC Blue Stars ZH (11472)
1250290,Junioren B 1. Stärkeklasse,FC Einsiedeln (11712)
1250306,"3. Liga, 4. Liga",FC Stäfa 1895 (11047)
161220,Senioren 30+,FC Embrach (11266)
161292,4. Liga,FC Meilen (11034)
161350,"3. Liga, 5. Liga",FC Herrliberg (11057)
161859,"3. Liga, 4. Liga",FC Rüti (11044)
161866,"3. Liga, Senioren 40+ Promotion",FC Schlieren (11045)
161886,"Senioren 30+ Promotion, Senioren 40+ Meister",FC Srbija ZH (11516)
159229,4. Liga,FC Bassersdorf (11070)
159255,"Frauen 4. Liga, Juniorinnen B",FC Witikon (11496)
159616,Senioren 50+/7,FC Wollerau (11765)
1253232,4. Liga,FC Galatasaray (11518)
1253245,Junioren B 2. Stärkeklasse,FC Räterschen (11039)
1253438,Junioren C 1. Stärkeklasse,FC Zürich-Affoltern (11467)
1253447,"Junioren B 1. Stärkeklasse, Junioren B Promotion",FC Wiesendangen (11265)
1253533,Juniorinnen C,FC Kloten (11028)
